symbol,name,sector,industry,country,market_cap,exchange,currency
APLD,"Applied Science Products, Inc.",Industrials,Aerospace & Defense,United States,Mid Cap,PNK,USD
APLS,"Apellis Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
APOG,"Apogee Enterprises, Inc.",Industrials,Building Products,United States,Small Cap,NMS,USD
APP,AppLovin Corp. Class A,Information Technology,Software,United States,Large Cap,NMS,USD
APPF,"AppFolio, Inc.",Information Technology,Software,United States,Mid Cap,NMS,USD
APPN,Appian Corporation Class A,Information Technology,Software,United States,Small Cap,NMS,USD
APPS,"Digital Turbine, Inc.",Information Technology,Software,United States,Small Cap,NCM,USD
APR,"Apria, Inc.",Health Care,Health Care Equipment & Supplies,United States,Small Cap,NMS,USD
AQST,"Aquestive Therapeutics, Inc.",Health Care,Pharmaceuticals,United States,Small Cap,NMS,USD
AQUA,EVOQUA WATER TECHNOLOGIES CORP.,Industrials,Construction & Engineering,United States,Mid Cap,NYQ,USD
AR,Antero Resources Corporation,Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NYQ,USD
ARCAD.AS,Arcadis NV,Industrials,Construction & Engineering,Netherlands,Mid Cap,AMS,EUR
ARCB,ArcBest Corporation,Industrials,Transportation Infrastructure,United States,Mid Cap,NMS,USD
ARCH,"ARCH RESOURCES, INC.",Materials,Metals & Mining,United States,Mid Cap,NYQ,USD
ARDT,Ardent Health Partners Inc. Common Stock,Health Care,,United States,Small Cap,NYQ,USD
ARDX,"Ardelyx, Inc.",Health Care,Biotechnology,United States,Small Cap,NGM,USD
ARGX,argenx SE,Health Care,Biotechnology,Netherlands,Large Cap,NMS,USD
ARHS,Arhaus Inc. Class A Common Stock,Industrials,Building Products,United States,Small Cap,NMS,USD
ARKO,Arko Corp.,Consumer Staples,Food & Staples Retailing,United States,Small Cap,NCM,USD
ARLO,"Arlo Technologies, Inc.",Industrials,Professional Services,United States,Small Cap,NYQ,USD
ARLP,"Alliance Resource Partners, L.P.",Materials,Metals & Mining,United States,Mid Cap,NMS,USD
ARMK,Aramark,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Large Cap,NYQ,USD
ARMP,Armata Pharmaceuticals Inc.,Health Care,Biotechnology,United States,Small Cap,ASE,USD
ARMZF,Aura Minerals Inc.,Materials,Metals & Mining,United States,Small Cap,PNK,USD
ARNA,"Arena Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
ARNC,ARCONIC CORPORATION,Industrials,Machinery,United States,Mid Cap,NYQ,USD
ARNGF,Argonaut Gold Inc.,Materials,Metals & Mining,United States,Small Cap,PNK,USD
AROC,"Archrock, Inc.",Energy,Energy Equipment & Services,United States,Mid Cap,NYQ,USD
ARQT,"Arcutis Biotherapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
ARRY,"Array Technologies, Inc.",Information Technology,"Technology Hardware, Storage & Peripherals",United States,Small Cap,NGM,USD
ARTNA,Artesian Resources Corporation,Utilities,Water Utilities,United States,Small Cap,NMS,USD
ARVN,"Arvinas, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
ARW,"Arrow Electronics, Inc.",Information Technology,"Electronic Equipment, Instruments & Components",United States,Mid Cap,NYQ,USD
ARWR,"Arrowhead Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
ARXS,Arxis Inc. Class A Common Stock,Industrials,Aerospace & Defense,United States,Large Cap,NMS,USD
ASAN,"Asana, Inc.",Information Technology,Software,United States,Small Cap,NYQ,USD
ASGN,ASGN Incorporated,Industrials,Professional Services,United States,Small Cap,NYQ,USD
ASH,Ashland Inc.,Materials,Chemicals,United States,Mid Cap,NYQ,USD
ASIX,AdvanSix Inc.,Materials,Chemicals,United States,Small Cap,NYQ,USD
ASLE,AerSale Corporation,Industrials,Air Freight & Logistics,United States,Small Cap,NMS,USD
ASM.AS,ASM International N.V.,Information Technology,Semiconductors & Semiconductor Equipment,Netherlands,Large Cap,AMS,EUR
ASMB,"Assembly Biosciences, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
ASML.AS,ASML Holding N.V.,Information Technology,Semiconductors & Semiconductor Equipment,Netherlands,Mega Cap,AMS,EUR
ASO,"Academy Sports and Outdoors, Inc.",Consumer Discretionary,Specialty Retail,United States,Mid Cap,NMS,USD
ASPI,ASP Isotopes Inc. Common Stock,Materials,Chemicals,United States,Small Cap,NMS,USD
ASST,Asset Entities Inc. Class B Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
ASTE,"Astec Industries, Inc.",Industrials,Machinery,United States,Small Cap,NMS,USD
ASTH,Astrana Health Inc. Common Stock,Industrials,Professional Services,United States,Small Cap,NMS,USD
ASTS,"AST SpaceMobile, Inc.",Communication Services,Diversified Telecommunication Services,United States,Large Cap,NMS,USD
AT2.F,"Atara Biotherapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,FRA,EUR
ATCD,Altair Corp.,Industrials,Machinery,United States,Mid Cap,PNK,USD
ATEC,"Alphatec Holdings, Inc.",Health Care,Health Care Technology,United States,Mid Cap,NMS,USD
ATEX,Anterix Inc.,Communication Services,Diversified Telecommunication Services,United States,Small Cap,NCM,USD
ATGE,Adtalem Global Education Inc.,Consumer Staples,Household Products,United States,Mid Cap,NYQ,USD
ATI,Allegheny Technologies Incorporated,Industrials,Building Products,United States,Large Cap,NYQ,USD
ATKR,Atkore Inc.,Industrials,Electrical Equipment,United States,Mid Cap,NYQ,USD
ATMU,Atmus Filtration Technologies Inc.,Industrials,,United States,Mid Cap,NYQ,USD
ATNI,"ATN International, Inc.",Communication Services,Diversified Telecommunication Services,United States,Small Cap,NMS,USD
ATO,Atmos Energy Corporation,Utilities,Gas Utilities,United States,Large Cap,NYQ,USD
ATR,"AptarGroup, Inc.",Consumer Discretionary,Distributors,United States,Mid Cap,NYQ,USD
ATRC,"AtriCure, Inc.",Health Care,Health Care Equipment & Supplies,United States,Small Cap,NMS,USD
ATRI,Atrion Corporation,Health Care,Health Care Equipment & Supplies,United States,Small Cap,NMS,USD
ATRO,Astronics Corporation,Industrials,Aerospace & Defense,United States,Mid Cap,NMS,USD
ATRS,"Antares Pharma, Inc.",Health Care,Health Care Equipment & Supplies,United States,Small Cap,NMS,USD
ATSG,"AIR TRANSPORT SERVICES GROUP, INC.",Industrials,Air Freight & Logistics,United States,Small Cap,NMS,USD
ATUS,"Altice USA, Inc.",Communication Services,Diversified Telecommunication Services,United States,Small Cap,NYQ,USD
ATVI,"ACTIVISION BLIZZARD, INC.",Communication Services,Interactive Media & Services,United States,Large Cap,NMS,USD
ATXS,Astria Therapeutics Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
AUR,Aurora Innovation Inc. Class A Common Stock,Information Technology,Software,United States,Mid Cap,NMS,USD
AURA,Aura Biosciences Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
AVA,Avista Corporation,Utilities,Multi-Utilities,United States,Mid Cap,NYQ,USD
AVAH,Aveanna Healthcare Holdings Inc.,Health Care,Health Care Equipment & Supplies,United States,Small Cap,NMS,USD
AVAV,"AeroVironment, Inc.",Industrials,Aerospace & Defense,United States,Large Cap,NMS,USD
AVBP,ArriVent BioPharma Inc. Common Stock,Health Care,,United States,Small Cap,NMS,USD
AVDX,AvidXchange Holdings Inc. Common Stock,Information Technology,Software,United States,Mid Cap,NMS,USD
AVGO,Broadcom Inc.,Information Technology,Semiconductors & Semiconductor Equipment,United States,Mega Cap,NMS,USD
AVHHL,"AVITA Medical, Inc.",Health Care,Health Care Technology,United States,Small Cap,PNK,USD
AVID,"Avid Technology, Inc.",Communication Services,Interactive Media & Services,United States,Small Cap,NMS,USD
AVIR,"Atea Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
AVLN,Avalyn Pharma Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
AVLR,"Avalara, Inc.",Information Technology,Software,United States,Large Cap,NYQ,USD
AVNS,"Avanos Medical, Inc.",Health Care,Health Care Technology,United States,Small Cap,NYQ,USD
AVO,"Mission Produce, Inc.",Consumer Staples,Household Products,United States,Small Cap,NMS,USD
AVPT,AvePoint Inc. Class A Common Stock,Information Technology,Software,United States,Mid Cap,NMS,USD
AVR,Anteris Technologies Global Corp. Common Stock,Health Care,,United States,Small Cap,NMS,USD
AVT,"Avnet, Inc.",Information Technology,"Electronic Equipment, Instruments & Components",United States,Mid Cap,NMS,USD
AVTR,"Avantor, Inc.",Materials,Chemicals,United States,Mid Cap,NYQ,USD
AVTX,Avalo Therapeutics Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
AVU.F,"Adverum Biotechnologies, Inc.",Health Care,Biotechnology,United States,Small Cap,FRA,EUR
AVXL,Anavex Life Sciences Corp.,Health Care,Biotechnology,United States,Small Cap,NMS,USD
AVY,Avery Dennison Corporation,Industrials,Commercial Services & Supplies,United States,Large Cap,NYQ,USD
AVYA,AVAYA HOLDINGS CORP,Information Technology,Software,United States,Mid Cap,NYQ,USD
AWI,"Armstrong World Industries, Inc.",Industrials,Building Products,United States,Mid Cap,NYQ,USD
AWK,"American Water Works Company, Inc.",Utilities,Water Utilities,United States,Large Cap,NYQ,USD
AWR,American States Water Company,Utilities,Water Utilities,United States,Mid Cap,NYQ,USD
AXD2.F,"Heron Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,FRA,EUR
AXDX.MX,"Accelerate Diagnostics, Inc.",Health Care,Biotechnology,United States,Small Cap,MEX,MXN
AXGN,"AxoGen, Inc.",Health Care,Health Care Technology,United States,Small Cap,NCM,USD
AXL,"American Axle & Manufacturing Holdings, Inc.",Consumer Discretionary,Auto Components,United States,Small Cap,NYQ,USD
AXNX,"Axonics, Inc.",Health Care,Health Care Technology,United States,Mid Cap,NMS,USD
AXON,Axon Enterprise Inc,Industrials,Aerospace & Defense,United States,Large Cap,NMS,USD
AXSM,"Axsome Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
AXTA,Axalta Coating Systems Ltd.,Materials,Chemicals,United States,Mid Cap,NYQ,USD
AXTI,"AXT, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Small Cap,NMS,USD
AYI,"Acuity Brands, Inc.",Industrials,Electrical Equipment,United States,Mid Cap,NYQ,USD
AYRWF,AYR WELLNESS INC.,Health Care,Pharmaceuticals,United States,Small Cap,PNK,USD
AYX,"Alteryx, Inc.",Information Technology,Software,United States,Mid Cap,NYQ,USD
AZEK,The AZEK Company Inc.,Industrials,Building Products,United States,Mid Cap,NYQ,USD
AZPN,"Aspen Technology, Inc.",Information Technology,Software,United States,Large Cap,NMS,USD
AZTA,Azenta Inc.,Health Care,Health Care Technology,United States,Small Cap,NMS,USD
AZZ,AZZ Inc.,Industrials,Electrical Equipment,United States,Mid Cap,NYQ,USD
B,Barnes Group Inc.,Industrials,Machinery,United States,Large Cap,NYQ,USD
B04.F,"Boku, Inc.",Information Technology,IT Services,United States,Small Cap,FRA,EUR
BA,Boeing Company (The),Industrials,Aerospace & Defense,United States,Large Cap,NYQ,USD
BAH,Booz Allen Hamilton Holding Corporation Class A,Industrials,Professional Services,United States,Mid Cap,NYQ,USD
BALL,Ball Corporation Common Stock,Consumer Discretionary,Distributors,United States,Large Cap,NYQ,USD
BALY,Bally's Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NYQ,USD
BAMNB.AS,Koninklijke BAM Groep NV,Industrials,Construction & Engineering,Netherlands,Small Cap,AMS,EUR
BAND,Bandwidth Inc. Class A,Information Technology,Software,United States,Small Cap,NMS,USD
BASE,Couchbase Inc. Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
BATRA,The Liberty Braves Group,Communication Services,Entertainment,United States,Mid Cap,NMS,USD
BAX,Baxter International Inc.,Health Care,Health Care Equipment & Supplies,United States,Large Cap,NYQ,USD
BAYP,"Bayport International Holdings, Inc.",Energy,,United States,Large Cap,PNK,USD
BBAI,BigBear.ai Inc. Common Stock,Information Technology,Software,United States,Small Cap,NYQ,USD
BBBY,Bed Bath & Beyond Inc.,Consumer Discretionary,Specialty Retail,United States,Small Cap,NMS,USD
BBCP,"Concrete Pumping Holdings, Inc.",Industrials,Construction & Engineering,United States,Small Cap,NMS,USD
BBIG,"Vinco Ventures, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NCM,USD
BBIO,"BridgeBio Pharma, Inc.",Health Care,Biotechnology,United States,Large Cap,NMS,USD
BBNX,Beta Bionics Inc. Common Stock,Health Care,Health Care Technology,United States,Small Cap,NMS,USD
BBOT,BridgeBio Oncology Therapeutics Inc. Common Stock  ,Health Care,Biotechnology,United States,Small Cap,NMS,USD
BBSI,"Barrett Business Services, Inc.",Industrials,Professional Services,United States,Small Cap,NMS,USD
BBW,"Build-A-Bear Workshop, Inc.",Consumer Discretionary,Specialty Retail,United States,Small Cap,NYQ,USD
BBWI,Bath & Body Works Inc.,Industrials,Professional Services,United States,Mid Cap,NYQ,USD
BBY,"Best Buy Co., Inc.",Consumer Discretionary,Specialty Retail,United States,Large Cap,NYQ,USD
BBY.DE,Bed Bath &amp; Beyond Inc.,Consumer Discretionary,,United States,Mid Cap,GER,EUR
BC,Brunswick Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
BCAX,Bicara Therapeutics Inc. Common Stock,Health Care,,United States,Small Cap,NMS,USD
BCC,Boise Cascade Co.,Materials,Paper & Forest Products,United States,Mid Cap,NYQ,USD
BCEI,"Bonanza Creek Energy, Inc.",Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
BCPC,Balchem Corp,Materials,Chemicals,United States,Mid Cap,NMS,USD
BCRX,"BioCryst Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
BDC,Belden Inc.,Industrials,Electrical Equipment,United States,Mid Cap,NYQ,USD
BDO.F,Clarus Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,FRA,EUR
BDSI,"BioDelivery Sciences International, Inc.",Health Care,Pharmaceuticals,United States,Small Cap,NMS,USD
BDX,"Becton, Dickinson and Company",Health Care,Health Care Equipment & Supplies,United States,Large Cap,NYQ,USD
BE,Bloom Energy Corporation,Industrials,Electrical Equipment,United States,Large Cap,NYQ,USD
BEAM,Beam Therapeutics Inc.,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
BECN,"Beacon Roofing Supply, Inc.",Industrials,Building Products,United States,Mid Cap,NMS,USD
BELFA,Bel Fuse Inc.,Information Technology,"Electronic Equipment, Instruments & Components",United States,Mid Cap,NMS,USD
BEPC,Brookfield Renewable Corporation,Utilities,Independent Power and Renewable Electricity Producers,United States,Large Cap,NYQ,USD
BERY,"Berry Global Group, Inc.",Consumer Discretionary,Distributors,United States,Mid Cap,NYQ,USD
BESI.AS,BE Semiconductor Industries N.V.,Information Technology,Semiconductors & Semiconductor Equipment,Netherlands,Mid Cap,AMS,EUR
BETA,Beta Technologies Inc. Class A Common Stock,Industrials,Aerospace & Defense,United States,Mid Cap,NYQ,USD
BF-A,Brown-Forman Corporation,Consumer Staples,Beverages,United States,Large Cap,NYQ,USD
BFAM,Bright Horizons Family Solutions Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
BFIT.AS,Basic-Fit NV,Consumer Discretionary,"Hotels, Restaurants & Leisure",Netherlands,Mid Cap,AMS,EUR
BG,Bunge Limited,Consumer Staples,Household Products,United States,Large Cap,NYQ,USD
BG3.F,Big 5 Sporting Goods Corporation,Consumer Discretionary,Specialty Retail,United States,Small Cap,FRA,EUR
BGRY,Berkshire Grey Inc. Class A Common Stock,Industrials,Machinery,United States,Small Cap,NMS,USD
BGS,"B&G Foods, Inc.",Consumer Staples,Food & Staples Retailing,United States,Small Cap,NYQ,USD
BH,Biglari Holdings Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NYQ,USD
BHE,"Benchmark Electronics, Inc.",Information Technology,"Electronic Equipment, Instruments & Components",United States,Mid Cap,NYQ,USD
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,Health Care,Biotechnology,United States,Small Cap,NYQ,USD
BIGC,"BigCommerce Holdings, Inc.",Information Technology,Software,United States,Small Cap,NGM,USD
BIIB,Biogen Inc.,Health Care,Pharmaceuticals,United States,Large Cap,NMS,USD
BILL,"BILL Holdings, Inc.",Information Technology,Software,United States,Mid Cap,NYQ,USD
BIO,"Bio-Rad Laboratories, Inc. Class A",Health Care,Health Care Technology,United States,Mid Cap,NYQ,USD
BIOA,BioAge Labs Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
BIPC,Brookfield Infrastructure Corporation,Utilities,Gas Utilities,United States,Mid Cap,NYQ,USD
BJ,"BJ's Wholesale Club Holdings, Inc.",Consumer Staples,Household Products,United States,Large Cap,NYQ,USD
BJRI,"BJ's Restaurants, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NMS,USD
BKD,Brookdale Senior Living Inc.,Health Care,Health Care Equipment & Supplies,United States,Mid Cap,NYQ,USD
BKE,"The Buckle, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Mid Cap,NYQ,USD
BKH,Black Hills Corporation,Utilities,Multi-Utilities,United States,Mid Cap,NYQ,USD
BKI,"BLACK KNIGHT, INC.",Information Technology,Software,United States,Large Cap,NYQ,USD
BKNG,Booking Holdings Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Large Cap,NMS,USD
BKR,Baker Hughes Company Class A,Energy,Energy Equipment & Services,United States,Large Cap,NYQ,USD
BKRP,Black Rock Petroleum Company,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,PNK,USD
BKSY,BlackSky Technology Inc. Class A Common Stock,Information Technology,"Electronic Equipment, Instruments & Components",United States,Small Cap,NYQ,USD
BKTI,BK Technologies Corporation,Information Technology,Communications Equipment,United States,Small Cap,ASE,USD
BKUH,"Bakhu Holdings, Corp.",Health Care,Pharmaceuticals,United States,Small Cap,PNK,USD
BKV,BKV Corporation Common Stock,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
BL,"BlackLine, Inc.",Information Technology,Software,United States,Mid Cap,NMS,USD
BLBD,Blue Bird Corporation,Consumer Discretionary,Automobiles,United States,Small Cap,NGM,USD
BLD,TopBuild Corp.,Industrials,Construction & Engineering,United States,Large Cap,NYQ,USD
BLDE,Blade Air Mobility Inc. Class A Common Stock,Industrials,Aerospace & Defense,United States,Small Cap,NMS,USD
